	GSM877126	GSM877127	GSM877128	GSM877129	GSM877130	GSM877131	GSM877132	GSM877133	GSM877134	GSM877135	GSM877136	GSM877137	GSM877138	GSM877139	GSM877140	GSM877141	GSM877142	GSM877143	GSM877144	GSM877145	GSM877146	GSM877147	GSM877148	GSM877149	GSM877150	GSM877151	GSM877152	GSM877153	GSM877154	GSM877155	GSM877156	GSM877157	GSM877158	GSM877159	GSM877160	GSM877161	GSM877162	GSM877163	GSM877164	GSM877165	GSM877166	GSM877167	GSM877168	GSM877169	GSM877170	GSM877171	GSM877173	GSM877174	GSM877175	GSM877176	GSM877177	GSM877178	GSM877179	GSM877180	GSM877181	GSM877182	GSM877183	GSM877184	GSM877185	GSM877186	GSM877187	GSM877188
206286_s_at	9.47239965281246	8.65485870934301	10.2674300200143	8.95159721316244	7.56926243726092	5.08345716544684	10.1057554699814	10.7373470305188	10.6604836998439	11.894775085242	10.8083552831113	9.38276114889122	10.7193759319788	10.8571673304479	7.6522623743589	8.67166408869874	5.89338033067238	10.1872665911473	3.3711457910969	10.5364517450907	10.1216046171507	4.50229901332679	8.80695354580843	9.49272608054538	10.6345135210759	9.76531248615001	9.90965383695192	3.96893151764832	8.98992593771704	8.0498668064223	9.98193028023928	10.4217920275235	8.04272014453269	7.80863804487211	8.65890880848181	10.8960510065057	3.78954873346036	11.1041738863315	8.77260990240053	8.74454385290045	11.4541673899897	10.1031066947128	10.3396045305452	9.45316465536037	6.84805159105575	9.70733435569266	9.17978615281642	8.66616069126281	9.81986337789715	9.55087354032067	10.1176204137136	7.90339230327124	6.13784852923038	10.759594400339	8.91277871897406	6.51522607056739	9.58288449922643	10.7343981979908	10.3889367650699	8.20713673900246	9.7802667162006	10.3724858954287
209847_at	8.94198103641216	10.9671606304524	10.6999336832484	11.7806245303822	10.3496051946073	11.2615375080227	11.8085062228587	10.7519016501252	11.7291966121193	11.0394951853757	12.1363860842496	11.9059095461895	11.2538517631954	11.7389281243868	10.5187024828579	11.4166207019589	7.51912170536729	11.9709820494585	3.30823429720436	11.9495773495263	11.912031046875	3.64728999788104	11.4676014398285	11.6961403188496	11.6020023315576	10.400352659673	11.9216497041766	6.662973961302	11.8089065185048	10.8364937130849	11.1889491491669	12.1470655522437	11.4327853041378	9.92396402903733	11.8856915196369	11.8541424067536	4.0608998828461	11.8199975233516	12.0048255218414	11.1958395996198	12.1106627902248	11.5763869053274	11.3219270563819	11.9047930786775	11.301273653378	11.9422195292124	11.2088761028759	11.9186114712088	12.3539447256551	10.8503386722695	11.4139188497403	11.9457995147226	11.5578414772883	11.3405815086765	11.6645520188479	9.292605670181	11.3857770093224	11.7645730937467	10.7908138182409	9.63937309157031	10.5979324618299	12.4067798060082
44790_s_at	5.22350664047905	9.97631564734378	5.30056376106574	6.18222646768058	9.42909504441205	5.95621001769073	10.472610293428	9.50502262192694	10.1761676123775	10.0311668495912	11.7647431239205	9.54591039369545	10.1559496204232	10.6700577187088	8.57265684731351	8.77256124188289	7.95367156187811	9.44342547997605	4.08879408825612	10.3088998641808	9.44061550439936	8.46069360821424	9.55345016871046	10.9695504046258	10.6232250774943	9.95686568336405	11.0228128518489	3.66961576863964	10.1341746205286	8.74276008022251	9.80278901928076	10.6727399312792	8.97511207255121	5.15089878040061	9.6681211697806	9.41089581392777	6.27297391816902	10.3261075337177	6.5951552288503	10.4375416833829	9.28562860998604	10.6453660182122	9.51375522458818	10.0034434640438	5.30544883078319	10.9291033611238	10.0935359755178	9.01444512175393	11.0694119048632	9.05030524729323	7.63503330883468	7.82405339270598	7.45412857443849	10.1699642432739	10.0446949104644	9.40895432761099	9.48250760265502	9.95735517486583	10.6732460868771	5.13419173503852	10.7064121700282	10.2886442685313
226248_s_at	6.70487073940277	10.2317985487452	9.65563487172629	10.3564010759826	5.787591874366	9.83580118929251	3.85670796152915	6.76649388310027	8.74758734076772	6.47829170087021	8.0157527871127	7.60495921522515	8.5695091306527	8.01606301535707	7.89535152879796	8.57145418930034	3.67488962569823	7.57672868847617	4.59534191983856	6.91539925172201	7.74178382864716	3.97822199474023	6.01565391505263	5.6046212253964	7.7084424094054	7.62832241224127	5.75758286180417	3.89133167099123	4.55717624341804	6.41747123508561	7.88350745319735	8.22803441596998	7.36614959084267	4.39169000495106	4.70629603470455	9.31227010377115	4.12386216558997	6.49927615067588	10.7331766713035	4.12859912287806	8.37601053306795	6.32505346927202	5.74765657173368	8.05865070852817	4.74056920505223	11.0767374067079	7.84816186164557	9.75154929550488	7.60805504466331	6.70045237217633	6.42304442637096	9.68963990395201	9.90597022074903	7.10012419153211	6.4647192063511	3.55849718240937	8.474956044857	6.46769359199679	7.16607654150534	6.97725718429079	8.22896558119517	8.21395969399957
205311_at	3.65552025631435	9.75422111816809	4.46201353788657	8.22874776236113	8.75911610794818	6.96009409844773	9.44812773431829	9.7815599372136	10.2330234852138	8.9949514638067	9.99980208779939	9.87369968316363	9.45845544976351	10.571394867198	10.5812829976398	9.37314926815577	5.76865193534504	10.3280774034501	4.21144508517867	9.22735329320143	10.310156665881	3.86676465507731	10.2594996125988	8.01005613477455	10.1331030469914	8.71271127912009	9.78247368323566	3.0852638011668	9.34188139156615	8.81106954287398	9.25103397529839	10.3432371423535	8.96643164395777	6.54655383215099	10.2378171136218	10.1193301220236	3.89908037341176	9.89753770209443	8.48687457789764	8.5941788874397	10.1517630439793	9.51312615756743	9.19177315344641	10.4987716216991	9.93294024989003	10.1347040008625	10.1222345609196	11.0603570001594	9.96667599242265	9.58586977599966	8.97077487197813	10.0035524164753	8.83936902994945	9.7325397369399	8.07119135481368	7.66758953320291	10.3528626225235	9.78837918126249	8.50065828468176	9.08134253531505	10.318885755455	9.92511470678764
228202_at	4.57448460567887	5.61298742610208	3.08844928138417	5.69855663611527	8.93959621233216	6.35785461631501	7.81626398029954	4.05693147769744	7.13330017722848	4.03360369692851	3.03040669081259	6.52537164134126	5.15662965199404	5.17227204835524	4.37917357925808	7.5365127482148	10.3079032555744	6.92382478111001	3.1080029289204	7.25949881087115	7.19453603533865	3.84382499233124	5.27508788196429	5.67539687748535	3.48636647668088	7.20568041588675	5.48963364869239	3.13762291915895	5.69880724458679	6.87344179075149	6.33137093699381	4.49584393925175	9.50473531762477	6.07015320014716	3.04154025533568	3.23126148088938	5.63259849259785	6.16157327783364	4.32022879742088	7.41145766400005	4.19123184957922	7.61035115919333	6.65481112084845	3.15210344872527	8.38699552791004	3.6637873919034	7.96329000625497	4.75543526232894	4.69728625691675	8.03416940079687	4.20415968404092	3.13742337588233	9.39966435239835	6.56512867740667	8.32684666448792	7.64666553219491	5.37962933282263	5.79581856237711	9.24356502526208	3.17889831430879	5.91856318168645	3.68877440056932
214777_at	7.11755788511285	7.14256721261835	5.65638549183927	11.6711777397525	8.87187784033923	12.137727705705	8.28688143416822	9.15426135684124	6.28782184933468	8.51246074959866	6.42363617105418	10.4879952611003	10.7481537493896	9.94261169057348	8.99545551405314	10.3846306685531	11.2458509801252	11.2553743245379	7.40573526623269	7.67373066891158	11.1288823141426	5.36360998307301	10.9128341929057	6.12745964589808	6.95391455072128	9.83017681956798	11.3207452963722	10.1020263734496	9.62987627258781	10.7190373944026	9.06165555594138	5.67136665339358	12.4110737905075	10.8025344370758	10.423541403305	7.3149489608987	8.30457507210327	7.31245992828675	7.97256679483592	8.21730634673864	7.19795152669693	8.45228720623074	11.907168417433	9.99029458803149	6.35296056454048	9.18188803329102	10.0070248954584	9.07826316150815	6.99939477056647	7.1269101984061	8.12065249430135	8.64171930956745	11.1482915389525	11.783806266218	7.82523301934011	5.09359336187777	8.58075021539839	9.26096832765429	6.45344890025687	6.99174218390117	7.28826921930454	7.35514812498122
205713_s_at	5.4165685137862	6.24428612928298	4.86094834007072	5.20688646567552	6.66375013249096	7.05359095407144	8.05047272126263	5.99181572546097	7.39999782832261	5.19175115969393	5.34541061642113	7.31123085122126	5.84204386337705	7.48646318063345	4.76714910762759	7.45634803243722	8.88971978137681	6.99856814092941	4.23595054149273	8.25548384636823	6.85893832796653	6.69993617210026	5.68157128654179	8.48426209688712	4.8470580727529	9.18410468208468	6.83251137305888	5.13171283174719	9.99065466527471	10.3649355159178	10.8445173438807	9.03282229412387	7.79070914868064	9.08417166810674	5.17110794017831	4.40392647698548	8.26590977386291	6.55846924651619	3.75060926909344	10.4290738434422	5.81724608038262	10.0072209465757	7.09860692866115	5.54626083923166	7.14315081746367	3.66785049099223	8.6410092875045	6.29049977447612	7.36324902859398	7.15195186469961	6.45315317564921	3.98778043940973	5.33811184814873	6.83466260371652	10.2136268724436	8.64639173426232	10.0098953083679	6.91975961570965	7.72405299007236	3.72897360265273	10.0590792702528	4.16768503953534
211644_x_at	8.4961573675931	8.83100631394043	7.33655836838265	12.428913555564	10.674309872712	13.2785410473131	9.36647101396458	10.5681933055586	7.70254332088965	9.76479873986577	7.37914558169407	12.0927429694487	12.1124903092566	11.3141015973823	11.5945285381922	12.5382245704599	13.792421900535	12.3328087980013	8.65907312441705	9.52473473951728	12.3621046091594	10.5901865363685	13.1409706354566	6.85195432980706	8.80328570102864	11.8909819491864	12.4226899488115	10.1586454800836	11.4421569557668	13.0503219833867	9.58567046415152	7.44997948710397	13.6085727510665	12.2149864537269	10.656451814338	9.46633726633513	11.1238400388646	8.95741129387471	9.56689150696126	10.5043181509732	9.96341963655125	10.8403779612237	13.6306536652467	9.05371129054196	7.75231369625627	10.7792139911961	11.4502536261103	10.9062997114805	7.65966333775139	7.88894578565467	11.6930942340637	11.5129961370887	12.9406928123885	13.1804257629093	11.005650754748	6.42562733727462	9.63621895122539	11.3041811827727	9.61921744565669	8.51270954586704	9.19232458783207	8.80915925215156
228004_at	11.4001013740767	6.68471692709343	7.54264302899402	11.8303306118128	6.34074229194343	8.61489443489929	5.56935326526242	5.36665575645938	8.06052563036758	7.20739862843686	8.08430347715175	6.45099470131256	4.56030895903804	8.09294461231844	4.87232059428697	7.1179928969188	4.17054481253271	4.20978473285194	4.0420506743316	5.3304936513568	4.93170974141493	4.91630080979869	5.10018464221681	5.94466343685231	8.30540793285354	4.73232153962582	6.98245594453788	6.29814002633766	6.37714217864849	6.07786631892852	6.03670832474228	5.7727408809509	6.80817119576172	4.980488744729	5.77625947691066	6.33272513690333	5.7423424767288	7.41881968369988	10.1945406218096	5.35461809548348	6.83342242557072	5.33220100109121	4.88159315178011	6.46084140550952	4.3787035363872	11.0534215599819	8.20228110409921	9.66863082541626	6.20797310174886	4.14542512692134	7.28629027182996	9.8090059360812	10.354492958086	6.52102414265783	5.44218089521098	4.01018050370802	7.59046272799055	5.77497697988938	8.25274036622669	9.83184634302608	5.8481354729501	6.95336897957431
216491_x_at	5.77556057601733	6.40647968882565	5.33824311677678	9.44597584449653	7.57565345426313	10.5372820135876	6.47993195561614	7.62666402345465	4.5225097514435	6.96999101799438	5.91090396846596	8.97769373932233	9.25623961677114	8.15546119104378	10.1824265908279	9.79725191888055	10.3659687508518	8.73913327180178	6.11895852318161	5.73060709135983	8.57347066374836	5.60588667631261	10.4038347332824	3.74886480804974	4.54094047239082	8.62895169322888	10.0384457814496	7.00593760252182	7.26194304111162	10.8817281607034	7.16492030081229	4.87293028077266	11.2030626593512	9.89116472849948	9.35570214352961	6.9763916747592	7.48782901618007	5.51531427635322	6.73191577194746	7.08954804555951	5.63398231884684	7.14307418710764	10.8133737122536	6.21131658249132	5.41912030830968	7.34205927412344	7.90828253154714	7.49106316029889	5.58179189530583	5.50720205536725	8.39336122985033	7.4455864674484	10.7792801415963	10.5915382678234	7.34454685989572	4.64361884920014	6.73053743412078	7.29202100287599	7.39457691899459	5.94914454337655	6.88886642256833	5.50017867223881
204705_x_at	6.89801831514137	7.29606648343242	4.31888537379976	8.06284586536992	5.95456266572515	9.21967132058006	7.07837297131073	6.94727048576042	8.39184379770746	5.18805485787462	6.37535141457134	8.36025013100955	9.85887876629087	8.79684739454285	5.16309835322383	6.37198398310758	5.9442600281572	4.74891476504839	3.51249855233775	6.59616725573468	4.38199476398649	4.74541237986578	4.72577711637938	9.98593167091186	7.20632274771519	6.05643612508947	4.73263594867067	3.96893151764832	7.01701720848012	4.14981524496874	7.86439683717364	3.96651709138978	8.23401464849042	4.45561290705836	9.44222875270038	4.83223783989833	3.81515976655723	10.1480124905075	9.26417810321399	5.68623374016751	5.74918725455543	5.49771046664465	7.12411832301574	7.67782004995879	8.27599045119136	7.93796836545766	7.43667359261524	8.54202167192897	6.25145160162995	9.53805119419178	5.68442703154983	11.1099959405077	7.6040080818407	7.13691983080708	6.16729427471771	4.19727749594412	4.83579200322556	6.37558568289816	3.96928228149218	3.27061663937348	5.45384433576423	6.36840455151453
213479_at	4.71290965453052	5.47232970613122	3.88058519368795	4.16503912389266	5.28350414849939	8.58267008560066	10.904677002777	4.34642371111291	5.46836271724197	7.40131723244509	5.02214376042037	10.1152488049127	5.71196662396129	4.51095970784203	4.64237649502572	4.66636581726438	6.62602811078451	6.67262535038618	4.38056234935795	5.23135360877918	6.52674789532362	6.55702258244535	6.73495697872396	7.0465442721229	10.9845205242123	6.95740857207104	5.68121430250582	5.79800636691437	10.1666106715393	4.67616046971023	4.5412853772636	4.84194985029052	7.33588574401247	3.76214474124022	4.54233368986211	10.891174408647	5.06132619219996	10.1351830492603	4.14647959077108	6.14530962761883	4.26523684106737	5.50514357878313	6.97877684973928	4.47070879656727	4.32321396717713	4.16356716914712	8.98483330282326	4.06443425610875	4.91529940149438	4.26795672010705	6.27626288187108	4.09256478073691	5.88460542126606	7.25036117897616	5.42776138420277	6.29576530239262	4.48809702889531	6.73515306929969	6.90899644523631	6.70781284417915	5.1498739499256	4.22426577846584
205001_s_at	3.64278836711221	9.00911117032391	3.28300609011359	6.87955529275392	7.02095483049374	8.15133613934126	3.62632548460284	6.02459319772136	5.77508863268394	7.92007387145742	4.10820279787126	5.40241256049161	5.41988491933562	3.39529290427437	3.42003043961501	3.58327361065102	8.30107848180072	3.5608339622686	7.39073642470051	6.06557536154369	3.08442927328179	7.78489112079922	7.11912940736023	6.87518597630912	3.79052005838626	7.35302013563777	5.77493141846492	3.55052240161849	3.22630477003389	3.5899596709916	7.90062678518882	3.18980167945646	3.62011982575906	8.38319238426467	3.69949655623481	6.45276523624923	3.18193275852484	3.47206729377401	3.3222521025307	3.19643892618478	3.24348008557946	6.60255639961679	3.4800247593217	3.51482161316786	3.51200688196938	6.94259243970795	7.20043609691357	3.4558729320457	3.66509551801924	5.20745687529253	3.53775847934058	3.78977159760129	7.53114369953331	3.58846584489771	7.12136818481522	3.65028790736782	3.75364939409292	3.29576912106654	7.89717306230864	3.42941206218836	7.61628452450409	6.98067886189394
216560_x_at	6.30191304650447	7.35202346589265	5.6575470714071	11.2429420173502	8.39301781426646	10.8059372707954	7.816200045343	7.93912257599466	6.1355555216969	7.85321400178792	7.06282055809861	9.96931496952919	10.1889504522916	9.20632153947417	9.77201729469881	10.4285750662733	11.6377958551134	11.5700095029298	7.01953483228078	6.14302376422528	11.7298384995467	8.05131280646198	10.8012611710348	6.49531353282874	6.42342381043153	9.39429376413868	11.0644690491766	6.83799804741219	7.46268166887445	9.63576520982581	7.03769924543564	6.4495946041512	11.242653739117	10.410305961924	8.92368277347888	7.64944276721613	8.49909853077385	6.08471676746805	7.38808016028538	8.65618527074064	6.52646221397964	8.37128834780765	12.2605682106407	7.89250779158606	5.8396327716702	8.00582988829126	9.02532052756743	8.81337095634198	5.75043894628526	6.55259238623746	9.02730052334544	10.1325488780699	11.1023684835101	11.8688214201355	8.42629051175521	5.74315270830228	7.5144911848126	8.92144776338398	6.30162347266323	6.79842466658201	6.26410036492669	6.10503377402353
205184_at	3.28421783183582	3.25578319234897	3.86530279053923	3.63170055957409	4.2443803127997	3.7526896039822	8.27474281947674	5.4009350055152	8.14223404561408	6.6078822576291	7.92893473717324	7.75555295730604	4.04276587976277	5.20641212441637	3.50734414643023	3.70882617182889	3.97479301999678	8.14810644371476	4.4628981027734	6.34216137174129	8.22470968141328	4.49648737347072	6.75590408798923	4.86341544203237	8.59878815248716	5.91447444158846	4.15465134995523	3.53840937593559	8.08705519552028	3.9324214802501	3.45130716625399	9.13473231955724	4.87477621223387	4.20782151335024	4.43654518228271	10.4663930878648	3.80977904331695	4.13049451917457	3.64590378749894	7.06284876481339	9.32779007045339	7.99327570804358	6.68852328551669	3.5273809627253	6.92689865324813	4.96984753780701	5.95839139781381	4.00771270233697	8.68318884569827	4.22708825707402	8.42615934794964	4.09666207005193	4.16175684341271	6.962492021284	6.45448272448843	5.75785911726499	4.77296260304325	5.28756705684229	6.46365881778777	7.18254358313467	5.87781460426943	6.82550459033726
227702_at	3.69957943263795	6.36839169331103	5.83989862783646	4.0267239484441	3.69759797984909	4.47565533126238	3.6301843938377	9.34179526979842	6.27666382200306	6.12742432626463	4.61686258991303	4.1216117357133	6.28993296717648	5.63334170866366	9.81711642446248	8.93124608155575	4.20949346472738	4.88718482935757	5.01234965098235	3.18759985977728	4.71279377101149	2.88622165788105	8.12454472478483	7.19141093674926	4.90206060497729	8.75081214791956	3.01977841714661	6.07563694658141	3.29682290662804	6.45539043134947	6.81739967349125	2.93106052877598	5.2267049681443	4.8521347879773	3.52680456044531	9.31563636285564	6.93271050189611	4.20948882360645	6.95150955864291	4.83294436536539	8.34489583779697	3.10709265977578	6.50362200314892	2.86846729450654	3.184046812686	7.32869670535323	5.74866636997606	6.90941789443501	5.8937038407212	7.84854737495535	8.95472597091077	5.60503016017976	4.83876924624283	7.10575181119695	5.61915773449002	4.77027023702625	8.60605508290924	7.12209336061742	3.44171722375483	3.35057783820035	5.80414984951862	6.7413687869756
1555867_at	3.06262808861018	3.0261245776454	3.03718687698157	2.86183706133543	3.39782202696988	3.32790202922314	8.38245805342205	3.83207554619664	7.43047775271747	5.76797411104805	5.97775072878925	6.19605608237591	3.6505024081662	3.84710121299177	3.15794481509291	3.01078504023412	3.74716782965879	7.06029643238648	3.81637849825018	5.98324551962207	7.19773190547635	3.33261146420943	5.80251501640025	4.27786570623726	6.97277020503337	5.75260960217608	2.98887770366779	2.96959373025981	7.41298334552288	3.37477847995592	3.02086002456296	9.43452007916018	4.95611804167595	2.61400678763854	3.57320361760026	9.16239992555408	3.25040038537413	3.40903424080591	3.07470434964459	6.15367553304839	8.70425721939708	7.27856835566508	4.53433150909217	3.06022665224301	5.73778987490606	4.14969238127604	5.83244499154408	2.69936786091636	7.44508135014461	3.13642707931998	9.0616278374274	2.68408273803971	4.01504031744352	4.65873194809368	6.17786025497904	4.04293984783324	3.7152494445585	4.08344354008091	4.9409753549248	6.44038764454467	4.35968515454901	4.9829356034463
228262_at	3.49054489329129	7.34268655114494	3.54454194249996	3.58512148051456	5.30195954884635	5.25467623142189	8.08256483087717	7.85287779022589	8.87504190569243	6.43950227715783	7.8676876240566	8.53472225605602	3.28350677786815	8.28248450492969	3.45850354850178	7.87022014489076	4.02940436290505	3.59392122445298	3.2078617708636	5.48503614237636	3.60998234587937	7.99331094674096	6.29943631729714	5.6506430751814	8.69516595960297	4.36586437271832	4.26897994939512	3.43042484246718	6.3823105641691	4.56568939375997	4.24653860695501	7.77731386886869	3.42757770277714	3.28613153277487	8.4258554334439	7.14043370910355	3.46909286108019	4.45330742993763	3.40109778348183	7.05513090957484	5.73600069889521	3.29496451973868	7.51004203674903	6.36900160752613	3.66466081366603	3.4567737362208	7.72346278205637	3.23762060167843	4.77700046049811	3.29366875092322	7.57919032228787	3.50403704123515	3.61810230127433	7.52519338381267	7.10912253257276	3.47580925499831	4.70323344459724	5.17382436884784	5.86953369412859	6.65137844099241	7.68508094114555	5.41334084089008
223509_at	6.89472792801208	5.11664949905547	8.6656614136086	4.9029004695612	7.15188970693224	7.08556082054095	8.58268727215302	9.29031964261603	9.90735666727446	8.38331187227882	6.48287347982958	7.73008533894657	6.74108594480694	9.64362667426077	10.3437395435738	7.12831191508885	4.48769984388882	9.77237071341468	3.94648411957648	7.40993556786268	9.86072585541652	4.78884715185318	6.53833351363782	10.6814879448263	8.16934826338617	3.9243546110033	5.14459799277378	4.36591595295043	8.82670152113671	8.79834433948422	5.243704616827	4.8747171959382	7.65358573892426	9.79980504521739	6.97502298140172	8.58842928751555	6.62162835336206	7.91516440655888	8.5017112538057	5.82971850161423	10.3606183423796	6.7896379812842	8.69840239097459	6.50062162001654	8.47173010934866	6.1044019298393	4.77978746897416	9.75130308490861	6.35214578371227	10.7472877408648	6.94423689033372	8.58636319007726	4.5778304138603	8.75977628536359	4.54989477412097	6.45478182790321	6.72308359887113	6.82836383800025	6.94577764478811	4.42216194825914	9.46255672355156	7.18535463898324
208121_s_at	6.41423839578595	7.37443196563376	5.01646349237086	4.55267115477186	4.9857194559629	5.69105828760903	6.70043362509871	10.8141437483958	8.02429156040801	8.74976130066891	6.90810566520364	6.04199375570177	10.4545563148643	6.17609663762586	7.17417207660229	10.2746244438616	5.63906393626916	9.53723150608024	4.90396561294827	8.09346444875625	9.43288482710037	5.30294378166699	7.82595257155898	8.81995993057032	8.4126518791866	10.268301249272	5.64557829696527	4.65969401122134	7.0459991343032	9.34610654780032	9.53885015825565	9.03815658769285	7.12484661016512	5.23403842136233	8.18093179531397	7.92057582375083	5.43149443859267	9.84525417849947	8.54663115533686	9.17886724200868	9.5282139206581	7.41134846142346	7.52954552666728	8.77047235045466	7.09025515596864	9.14586903116068	8.83218103855117	7.91000753732705	10.3214226818862	12.2808534870453	9.57450801988628	5.53498529300755	7.05932001130867	7.52231479728392	9.27192782019013	6.14937095486552	7.59144062713706	10.8249133161135	8.06455112867484	3.86189724196857	8.99987164633467	10.2084528696148
212850_s_at	7.7007434592686	9.48599808239453	7.05071845571603	5.71742087039831	5.93185728452311	5.4748193947168	6.71181344652138	11.3410955472742	8.64124242104644	7.95941046754507	7.63566045557963	7.97254539217604	9.99234364060062	7.49617218244562	8.32126047349249	7.33662483184278	4.68483255473932	5.33680349919395	4.00798709801804	9.88659380232581	5.50705585667033	3.64646423310661	9.06919397476948	10.1898822039154	6.71094190527229	9.90361789160533	9.49889670840601	4.11129204003407	8.21354195770777	6.80841616377366	6.13296507126498	5.58516831409962	5.26251340287308	4.09512492191473	7.1753687331808	6.75081175302942	4.31159740475988	6.35987273032632	8.30700711764317	7.03929228655874	7.9384953383201	10.8772790969524	8.49633860205071	5.13725493267733	7.97643401539442	7.53721013129135	9.81984142376945	7.01715013689527	9.04337887186496	10.61104188957	8.20089044083502	7.31020707175097	5.71086732284942	8.23671087512028	7.07620064751934	4.33715699343989	8.679794148183	9.05621384215766	4.45137079600186	7.54461488772949	8.40545579466162	6.85210741221905
202436_s_at	5.95233484345942	7.54441454319676	4.71940544986812	4.64447512314988	7.37229244716064	7.08743525960315	6.68245437870177	5.54056276183628	7.20826610453776	7.55798703771587	3.83486219915055	5.89047610129829	6.36417040664185	5.52719628478824	7.2518884080293	6.06553810131499	10.1627754297625	7.2269424618856	4.1933278552968	9.01913241580173	7.36265151413325	8.18816937348281	6.55211522551832	6.39064388577252	4.42546809788479	9.31817540133022	9.71120532347088	6.33147235491772	9.88917317423373	10.0743814093216	9.27575764570461	9.15502574905867	7.66546313161075	7.97653724474007	4.18532247326619	4.98945169518828	9.39729859970563	5.17048549185308	4.13025173631904	7.86717078102556	3.6486177028828	9.36080612021383	9.65987413403846	5.76900920372706	6.78260775106891	4.03071234428099	7.24290224544876	4.82904039533473	4.38964149671225	7.64638515767478	7.10975090364337	4.42057680697096	7.63142684829678	9.89581476783539	9.12879703534153	5.92441940423317	9.0070401145185	6.53217232241238	7.63319415042605	5.56257910706633	9.37254732013642	4.55615076040742
223970_at	9.37104791706391	3.86580384130109	3.54337955642879	3.65008277109929	3.5192601574769	4.46837219960079	3.23298009248881	7.66740467250439	3.20782405122003	4.87276667149093	6.28179640150811	4.33057712074586	3.137286183268	4.916778503952	2.97577660415977	5.15237594703072	2.96386972028067	3.54808919440978	3.04976706588267	3.6466895610971	3.51437555312391	2.7728820075219	6.25255548619813	3.27341683417795	3.15733357363932	8.69762111665175	3.06816260134441	3.11362014409443	3.39116577714502	3.06938666050736	3.33665384321221	4.29903720496059	5.44067763314031	3.34836803235318	3.10152163416881	3.2599459316181	3.22329354391272	3.67411457052251	3.22561367280283	3.03077990470902	4.38615325978195	4.50401676205714	4.87471313742477	4.29135359841284	4.99229611435657	10.3098178186753	6.14982252612537	9.86261706827546	3.40165035937124	3.16867253975184	3.18512724305373	9.00185590921102	8.34884796712193	5.50346597426897	3.17470796885509	3.35987218051684	4.32068209658766	3.5865308780138	3.59544202278606	3.06737435721831	3.62934053405345	3.29436092653901
214768_x_at	6.80547081081116	7.35177487782786	6.48895423545307	11.0561924206411	8.6177358612827	11.9867781824891	7.60430466798248	9.19778693593082	6.50237911118798	8.60832509029249	5.51223010552153	9.81999360430015	9.88347924826022	9.55951707253252	9.1720689422852	9.77877371290142	11.7678069893649	9.78246113810707	7.16055406748056	6.94163781399469	9.77673286933821	7.60681125899848	11.0510346834518	4.24168640262105	7.43618615100868	9.62565316837306	10.0449002613167	9.24862444574306	9.06887783825634	11.0744918032658	7.32738006015185	5.27686024180947	12.5306348812563	9.82686417064322	9.12276088946599	7.89350383368478	9.30392942073285	7.00193247111189	8.36778667832406	7.97262203094198	7.07578905821894	9.45907159098872	11.5174578751271	8.69502256527161	5.69666550753347	8.88722655939284	9.20024968123902	8.72266079914738	5.77192583524658	6.84973373456201	8.84994025106522	9.16744282567208	11.4830938575845	11.8514475031958	9.12368334406281	4.03402090983127	7.85114507791344	9.37439625781932	7.92938354189167	7.03148730940919	7.44723121671075	6.72685007300863
212224_at	10.1488077988816	7.76518607187178	11.53328349025	11.1970394729107	8.08901970534783	6.13597726223153	7.17580784580318	7.25441427698524	6.74210282017155	6.92520270304949	7.66357943645135	6.50698986094993	7.02082521555219	5.9461154747404	6.55981067875095	8.12000451047141	8.918365552892	10.5603775406695	5.1882827234032	6.97782146631117	10.3750621433971	5.63631283313294	10.8513251630414	8.09854325512484	6.24038477493272	7.7355953135155	5.81419042422821	11.6613085982448	5.84455209746309	7.05567692867754	6.47957732477109	6.50101523537905	9.04470742116301	11.840176197383	7.42579158805784	8.93641488351197	8.71512016776829	8.17466758017596	11.3187449541439	6.67189160936325	10.4850613286825	5.73659369488444	7.22069007695761	12.0894185230724	7.28918327828492	9.43167768515504	8.6774846657835	9.18560953895979	5.4481971185189	9.38183611863964	3.98202649331447	7.280230647306	9.23302219924796	6.92249427478633	8.37470844366438	9.73502629118905	7.60024458145497	9.23050898299799	10.71868015543	9.66485797520278	8.56516959253694	7.66239324068363
217022_s_at	9.07394831770834	10.5033666474723	8.30802864142659	14.1707000694204	12.7648185581614	12.1883052305948	10.199314904191	12.2614312192573	9.42911491590298	12.0334453115558	10.9594708675901	13.2486906085749	11.5865115135996	12.4660636362301	11.4231137204486	13.3853277644809	14.3461306751694	12.7672804555266	9.23967021039007	12.4579587002149	12.8531005824982	8.45601016684199	13.1801065220233	7.71585301519085	12.1365756871494	13.0786688753128	13.4888668339661	11.2442018221986	12.1929936080896	13.4248814711815	11.1804932338499	8.8838361152215	14.4957705341648	11.1611551530095	12.5592051912162	9.24748152804313	12.4932482019772	11.9709683194255	11.8436292923552	9.58706793219376	11.0427173681826	11.9872990293917	13.8465526113454	12.8155748133256	8.30559778346376	12.8061747726112	13.6613139430759	13.3274293669696	8.45989339402004	8.98358370798061	12.8520746028411	13.4612520976079	14.5850355087435	13.3585682945713	9.3930331284971	7.30538448415899	10.6063939381747	12.2877540652869	9.54730772948894	9.98937412303315	10.5418150511615	10.717152920492
